sample_id,scene,metric,spconv_k0,spconv_k1,spconv_k3,spconv_k5,spconv_gain,official_flex_k0,official_flex_k1,official_flex_k3,official_flex_k5,official_flex_gain,official_minus_spconv,official_gain_over_spconv,spconv_outcome,official_outcome
ai_044_001_cam_00_frame.0017,ai_044_001,affine_point_rel,0.07766507565975189,0.07028193771839142,0.05900345370173454,0.05431850254535675,0.01866162195801735,0.07766507565975189,0.059189483523368835,0.05152283236384392,0.052906692028045654,0.026142243295907974,-0.007480621337890625,0.007480621337890625,win,win
ai_044_001_cam_00_frame.0091,ai_044_001,affine_point_rel,0.09326839447021484,0.08347056061029434,0.0679740384221077,0.06419883668422699,0.025294356048107147,0.09326839447021484,0.06318620592355728,0.054615721106529236,0.05403469502925873,0.03865267336368561,-0.01335831731557846,0.01335831731557846,win,win
ai_044_001_cam_01_frame.0067,ai_044_001,affine_point_rel,0.05608627572655678,0.04445136711001396,0.03114197589457035,0.04046719893813133,0.024944299831986427,0.05608627572655678,0.037253547459840775,0.029620220884680748,0.036990366876125336,0.02646605484187603,-0.0015217550098896027,0.0015217550098896027,win,win
ai_044_003_cam_01_frame.0042,ai_044_003,affine_point_rel,0.04703257605433464,0.03792603686451912,0.024289429187774658,0.028613561764359474,0.022743146866559982,0.04703257605433464,0.02837700955569744,0.028568200767040253,0.032297197729349136,0.018464375287294388,0.0042787715792655945,-0.0042787715792655945,win,win
ai_044_003_cam_02_frame.0016,ai_044_003,affine_point_rel,0.04308339208364487,0.032152533531188965,0.023866921663284302,0.038809895515441895,0.019216470420360565,0.04308339208364487,0.01748986355960369,0.019263729453086853,0.024148080497980118,0.023819662630558014,-0.004603192210197449,0.004603192210197449,win,win
ai_044_003_cam_02_frame.0091,ai_044_003,affine_point_rel,0.047866325825452805,0.03872557729482651,0.025192977860569954,0.03407801315188408,0.02267334796488285,0.047866325825452805,0.027030950412154198,0.02605009451508522,0.03127041086554527,0.021816231310367584,0.0008571166545152664,-0.0008571166545152664,win,win
ai_044_003_cam_03_frame.0065,ai_044_003,affine_point_rel,0.06247521936893463,0.05743784084916115,0.051817696541547775,0.05340377986431122,0.010657522827386856,0.06247521936893463,0.05157925561070442,0.05393996834754944,0.06055573746562004,0.008535251021385193,0.002122271806001663,-0.002122271806001663,win,win
ai_045_008_cam_00_frame.0040,ai_045_008,affine_point_rel,0.046072982251644135,0.043336041271686554,0.038169119507074356,0.033683717250823975,0.007903862744569778,0.046072982251644135,0.027419932186603546,0.01610436476767063,0.017420558258891106,0.029968617483973503,-0.022064754739403725,0.022064754739403725,win,win
ai_045_008_cam_01_frame.0015,ai_045_008,affine_point_rel,0.05852792039513588,0.05213738977909088,0.0428488627076149,0.03988247364759445,0.01567905768752098,0.05852792039513588,0.042596545070409775,0.03572442755103111,0.039606548845767975,0.022803492844104767,-0.007124435156583786,0.007124435156583786,win,win
ai_045_008_cam_01_frame.0089,ai_045_008,affine_point_rel,0.17625805735588074,0.1672613024711609,0.16097170114517212,0.1668907254934311,0.015286356210708618,0.17625805735588074,0.16566601395606995,0.16053861379623413,0.15880204737186432,0.015719443559646606,-0.0004330873489379883,0.0004330873489379883,win,win
ai_046_005_cam_00_frame.0064,ai_046_005,affine_point_rel,0.06867405772209167,0.06446315348148346,0.059538424015045166,0.05871819704771042,0.009135633707046509,0.06867405772209167,0.05753437802195549,0.05660741776227951,0.06144673749804497,0.012066639959812164,-0.0029310062527656555,0.0029310062527656555,win,win
ai_047_009_cam_00_frame.0038,ai_047_009,affine_point_rel,0.21236199140548706,0.21787449717521667,0.237693190574646,0.283000111579895,-0.025331199169158936,0.21236199140548706,0.20968501269817352,0.2157648801803589,0.2212347686290741,-0.003402888774871826,-0.02192831039428711,0.02192831039428711,loss,loss
ai_048_001_cam_00_frame.0013,ai_048_001,affine_point_rel,0.06717926263809204,0.06586909294128418,0.06447974592447281,0.06405352056026459,0.002699516713619232,0.06717926263809204,0.06620293110609055,0.06843781471252441,0.07039260864257812,-0.001258552074432373,0.003958068788051605,-0.003958068788051605,win,loss
ai_048_001_cam_00_frame.0088,ai_048_001,affine_point_rel,0.09529285132884979,0.09314903616905212,0.09028925746679306,0.08897368609905243,0.005003593862056732,0.09529285132884979,0.08958703279495239,0.08996886014938354,0.09135608375072479,0.0053239911794662476,-0.0003203973174095154,0.0003203973174095154,win,win
ai_048_001_cam_01_frame.0064,ai_048_001,affine_point_rel,0.06427660584449768,0.059882521629333496,0.058842919766902924,0.06522904336452484,0.005433686077594757,0.06427660584449768,0.05604356527328491,0.05537952110171318,0.06366539001464844,0.0088970847427845,-0.003463398665189743,0.003463398665189743,win,win
ai_048_001_cam_02_frame.0050,ai_048_001,affine_point_rel,0.04049903154373169,0.04102466255426407,0.043611686676740646,0.04755854606628418,-0.003112655133008957,0.04049903154373169,0.043848227709531784,0.05296100303530693,0.06039239093661308,-0.012461971491575241,0.009349316358566284,-0.009349316358566284,loss,loss
ai_048_001_cam_03_frame.0029,ai_048_001,affine_point_rel,0.10199795663356781,0.10167407244443893,0.10249654948711395,0.10441379994153976,-0.0004985928535461426,0.10199795663356781,0.10798677057027817,0.11048877239227295,0.11118169873952866,-0.00849081575870514,0.007992222905158997,-0.007992222905158997,loss,loss
ai_050_002_cam_00_frame.0004,ai_050_002,affine_point_rel,0.09161341935396194,0.09210658818483353,0.09626751393079758,0.10399161279201508,-0.004654094576835632,0.09161341935396194,0.09565818309783936,0.10169660300016403,0.10710066556930542,-0.010083183646202087,0.005429089069366455,-0.005429089069366455,loss,loss
ai_050_002_cam_00_frame.0081,ai_050_002,affine_point_rel,0.12747910618782043,0.12540820240974426,0.1369430124759674,0.16367191076278687,-0.009463906288146973,0.12747910618782043,0.1270941197872162,0.13231419026851654,0.14202770590782166,-0.004835084080696106,-0.004628822207450867,0.004628822207450867,loss,loss
ai_050_002_cam_01_frame.0056,ai_050_002,affine_point_rel,0.11709137260913849,0.11575163900852203,0.12046035379171371,0.13232335448265076,-0.003368981182575226,0.11709137260913849,0.12240999937057495,0.12822873890399933,0.13395532965660095,-0.01113736629486084,0.007768385112285614,-0.007768385112285614,loss,loss
ai_050_002_cam_02_frame.0033,ai_050_002,affine_point_rel,0.0741603747010231,0.07087266445159912,0.07505664229393005,0.08806595206260681,-0.0008962675929069519,0.0741603747010231,0.069811150431633,0.0722346380352974,0.08135904371738434,0.001925736665725708,-0.00282200425863266,0.00282200425863266,loss,win
ai_050_002_cam_03_frame.0010,ai_050_002,affine_point_rel,0.07449411600828171,0.07035515457391739,0.06221441552042961,0.059380900114774704,0.012279700487852097,0.07449411600828171,0.06951262801885605,0.07134062796831131,0.07748811691999435,0.003153488039970398,0.009126212447881699,-0.009126212447881699,win,win
ai_050_002_cam_03_frame.0099,ai_050_002,affine_point_rel,0.24950739741325378,0.24750623106956482,0.24693426489830017,0.2543177604675293,0.0025731325149536133,0.24950739741325378,0.25337347388267517,0.25089502334594727,0.2566158175468445,-0.0013876259326934814,0.003960758447647095,-0.003960758447647095,win,loss
ai_050_002_cam_04_frame.0076,ai_050_002,affine_point_rel,0.07335363328456879,0.06471745669841766,0.05450373515486717,0.05536723881959915,0.018849898129701614,0.07335363328456879,0.05889755114912987,0.05195862054824829,0.052385151386260986,0.021395012736320496,-0.0025451146066188812,0.0025451146066188812,win,win
ai_051_004_cam_00_frame.0051,ai_051_004,affine_point_rel,0.16790005564689636,0.16919724643230438,0.17681293189525604,0.18849381804466248,-0.00891287624835968,0.16790005564689636,0.17130284011363983,0.16972850263118744,0.16831254959106445,-0.0018284469842910767,-0.0070844292640686035,0.0070844292640686035,loss,loss
ai_051_004_cam_01_frame.0026,ai_051_004,affine_point_rel,0.17209309339523315,0.17404627799987793,0.18088480830192566,0.19244787096977234,-0.008791714906692505,0.17209309339523315,0.16903135180473328,0.1731140911579132,0.1783878207206726,-0.0010209977626800537,-0.007770717144012451,0.007770717144012451,loss,loss
ai_051_004_cam_02_frame.0000,ai_051_004,affine_point_rel,0.05275867506861687,0.0493306964635849,0.04605773091316223,0.04644326865673065,0.006700944155454636,0.05275867506861687,0.043713584542274475,0.04464448243379593,0.0477105937898159,0.008114192634820938,-0.0014132484793663025,0.0014132484793663025,win,win
ai_051_004_cam_02_frame.0075,ai_051_004,affine_point_rel,0.19618527591228485,0.19584403932094574,0.19784080982208252,0.2016434371471405,-0.0016555339097976685,0.19618527591228485,0.1929289996623993,0.1909332275390625,0.1891574114561081,0.005252048373222351,-0.0069075822830200195,0.0069075822830200195,loss,win
ai_051_004_cam_03_frame.0066,ai_051_004,affine_point_rel,0.035628464072942734,0.03183218091726303,0.02834254503250122,0.03284936398267746,0.007285919040441513,0.035628464072942734,0.03629685938358307,0.04136878252029419,0.04679374024271965,-0.005740318447351456,0.013026237487792969,-0.013026237487792969,win,loss
ai_051_004_cam_04_frame.0051,ai_051_004,affine_point_rel,0.09834180772304535,0.0957011803984642,0.09680162370204926,0.10425525158643723,0.0015401840209960938,0.09834180772304535,0.09503747522830963,0.09493504464626312,0.09751538932323456,0.0034067630767822266,-0.0018665790557861328,0.0018665790557861328,win,win
ai_051_004_cam_05_frame.0026,ai_051_004,affine_point_rel,0.04399380087852478,0.03659670799970627,0.026280179619789124,0.02965508960187435,0.017713621258735657,0.04399380087852478,0.026125550270080566,0.026958217844367027,0.03455463796854019,0.017035583034157753,0.0006780382245779037,-0.0006780382245779037,win,win
ai_052_001_cam_00_frame.0000,ai_052_001,affine_point_rel,0.06635286659002304,0.06477028131484985,0.06640690565109253,0.07381338626146317,-5.4039061069488525e-05,0.06635286659002304,0.0654221922159195,0.06989895552396774,0.07611992955207825,-0.003546088933944702,0.0034920498728752136,-0.0034920498728752136,loss,loss
ai_052_001_cam_00_frame.0075,ai_052_001,affine_point_rel,0.0610622763633728,0.05785868689417839,0.0631273090839386,0.07903286814689636,-0.002065032720565796,0.0610622763633728,0.05618898570537567,0.05975797027349472,0.07008282840251923,0.0013043060898780823,-0.003369338810443878,0.003369338810443878,loss,win
ai_052_001_cam_01_frame.0049,ai_052_001,affine_point_rel,0.1946643888950348,0.18996880948543549,0.18343567848205566,0.18058697879314423,0.011228710412979126,0.1946643888950348,0.1942228525876999,0.19296115636825562,0.19169573485851288,0.0017032325267791748,0.009525477886199951,-0.009525477886199951,win,win
ai_052_003_cam_00_frame.0024,ai_052_003,affine_point_rel,0.05228063464164734,0.04449811205267906,0.03385177254676819,0.033543623983860016,0.01842886209487915,0.05228063464164734,0.03508903831243515,0.038415562361478806,0.05017426609992981,0.013865072280168533,0.004563789814710617,-0.004563789814710617,win,win
ai_052_003_cam_01_frame.0004,ai_052_003,affine_point_rel,0.05133681744337082,0.0436578243970871,0.034883178770542145,0.040873896330595016,0.016453638672828674,0.05133681744337082,0.032937802374362946,0.03475892171263695,0.04346930980682373,0.01657789573073387,-0.00012425705790519714,0.00012425705790519714,win,win
ai_052_003_cam_01_frame.0092,ai_052_003,affine_point_rel,0.056408148258924484,0.04587039351463318,0.03276142477989197,0.037715256214141846,0.023646723479032516,0.056408148258924484,0.03227400779724121,0.03163493424654007,0.04238669574260712,0.024773214012384415,-0.0011264905333518982,0.0011264905333518982,win,win
ai_052_007_cam_00_frame.0069,ai_052_007,affine_point_rel,0.15631480515003204,0.15030813217163086,0.15536008775234222,0.1719200611114502,0.0009547173976898193,0.15631480515003204,0.14805397391319275,0.14820224046707153,0.15814444422721863,0.00811256468296051,-0.007157847285270691,0.007157847285270691,win,win
ai_052_007_cam_01_frame.0043,ai_052_007,affine_point_rel,0.07081515341997147,0.062137171626091,0.05487409606575966,0.0641605481505394,0.015941057354211807,0.07081515341997147,0.056756529957056046,0.05406840890645981,0.05510064214468002,0.016746744513511658,-0.0008056871592998505,0.0008056871592998505,win,win
ai_053_003_cam_00_frame.0018,ai_053_003,affine_point_rel,0.06332790106534958,0.05303560942411423,0.036933086812496185,0.03542492911219597,0.026394814252853394,0.06332790106534958,0.041533779352903366,0.03338546305894852,0.043790172785520554,0.029942438006401062,-0.0035476237535476685,0.0035476237535476685,win,win
ai_053_003_cam_00_frame.0093,ai_053_003,affine_point_rel,0.06117165461182594,0.05665804073214531,0.048730697482824326,0.044061604887247086,0.012440957129001617,0.06117165461182594,0.04337386414408684,0.038627464324235916,0.04510287567973137,0.022544190287590027,-0.01010323315858841,0.01010323315858841,win,win
ai_053_005_cam_00_frame.0067,ai_053_005,affine_point_rel,0.08183038979768753,0.07521819323301315,0.07039713859558105,0.06958170980215073,0.011433251202106476,0.08183038979768753,0.0718117505311966,0.06765442341566086,0.0719631090760231,0.014175966382026672,-0.0027427151799201965,0.0027427151799201965,win,win
ai_055_009_cam_00_frame.0043,ai_055_009,affine_point_rel,0.06055814027786255,0.05463404580950737,0.05159946531057358,0.059506528079509735,0.008958674967288971,0.06055814027786255,0.03674747794866562,0.04093864560127258,0.050864964723587036,0.019619494676589966,-0.010660819709300995,0.010660819709300995,win,win
ai_055_009_cam_01_frame.0017,ai_055_009,affine_point_rel,0.09019382297992706,0.0893796905875206,0.09873601049184799,0.11377893388271332,-0.008542187511920929,0.09019382297992706,0.09082911908626556,0.10260012000799179,0.11384093761444092,-0.012406297028064728,0.003864109516143799,-0.003864109516143799,loss,loss
ai_055_009_cam_01_frame.0099,ai_055_009,affine_point_rel,0.0798366367816925,0.07716155797243118,0.09015542268753052,0.11242189258337021,-0.010318785905838013,0.0798366367816925,0.08046750724315643,0.09573068469762802,0.10774245113134384,-0.015894047915935516,0.005575262010097504,-0.005575262010097504,loss,loss
ai_003_010_cam_00_frame.0000,ai_003_010,local_point_rel,0.030030969064682722,0.027476083778310567,0.025178481097100303,0.024477279308484867,0.0048524879675824195,0.030030969064682722,0.026632058201357722,0.024165652022929862,0.024200445302994922,0.00586531704175286,-0.0010128290741704404,0.0010128290741704404,win,win
ai_003_010_cam_00_frame.0077,ai_003_010,local_point_rel,0.018224593810737134,0.016533638164401055,0.015088568069040775,0.01722228229045868,0.0031360257416963595,0.018224593810737134,0.011893536616116761,0.012888318859040737,0.01616909746080637,0.005336274951696397,-0.002200249210000038,0.002200249210000038,win,win
ai_003_010_cam_01_frame.0051,ai_003_010,local_point_rel,0.02340315063484013,0.022573324711993338,0.024161565210670234,0.029190677031874657,-0.0007584145758301047,0.02340315063484013,0.022692803852260114,0.024507455062121153,0.028817173093557358,-0.0011043044272810235,0.0003458898514509187,-0.0003458898514509187,loss,loss
ai_004_003_cam_00_frame.0026,ai_004_003,local_point_rel,0.0459360716243585,0.04505113108704487,0.04515680360297362,0.045350494949767985,0.0007792680213848796,0.0459360716243585,0.045332205947488546,0.04901679325848818,0.05500146637981137,-0.003080721634129681,0.0038599896555145605,-0.0038599896555145605,win,loss
ai_004_003_cam_01_frame.0000,ai_004_003,local_point_rel,0.003185208741342649,0.0027954044635407627,0.0024981323367683217,0.0024170846008928493,0.0006870764045743272,0.003185208741342649,0.003027273778570816,0.0024999587185448036,0.0021924152970314026,0.0006852500227978453,1.8263817764818668e-06,-1.8263817764818668e-06,win,win
ai_004_003_cam_01_frame.0075,ai_004_003,local_point_rel,0.030508786452149873,0.029316438070964068,0.02935832335711702,0.031657060197750594,0.001150463095032854,0.030508786452149873,0.029320224856124504,0.029107823272505284,0.030037252652140235,0.001400963179644589,-0.000250500084611735,0.000250500084611735,win,win
ai_004_004_cam_00_frame.0050,ai_004_004,local_point_rel,0.012369421031326055,0.011809641576837749,0.011838031793013215,0.012571394629776477,0.0005313892383128401,0.012369421031326055,0.011793663271237164,0.011828238342422992,0.01250091710826382,0.0005411826889030625,-9.79345059022238e-06,9.79345059022238e-06,win,win
ai_004_004_cam_01_frame.0024,ai_004_004,local_point_rel,0.012985958808308674,0.011513070539674826,0.0097478992667877,0.009741888873072134,0.0032380595415209736,0.012985958808308674,0.009256559398232235,0.008591081804802848,0.009813256070224775,0.004394877003505826,-0.0011568174619848524,0.0011568174619848524,win,win
ai_004_004_cam_01_frame.0099,ai_004_004,local_point_rel,0.03824967461534672,0.036854756323413715,0.03630046360194683,0.03924148860904905,0.0019492110133998916,0.03824967461534672,0.0355116513868173,0.033899555189741984,0.035156075946158834,0.0043501194256047385,-0.002400908412204847,0.002400908412204847,win,win
ai_004_010_cam_01_frame.0023,ai_004_010,local_point_rel,0.031617101681019576,0.029152176742042814,0.03281911728637559,0.04262594399707658,-0.001202015605356016,0.031617101681019576,0.030987077791775976,0.0318713305251939,0.03562622144818306,-0.0002542288441743229,-0.0009477867611816931,0.0009477867611816931,loss,loss
ai_005_005_cam_00_frame.0017,ai_005_005,local_point_rel,0.019797761976304982,0.01883732894849446,0.017637181457959943,0.017574071366753843,0.0021605805183450393,0.019797761976304982,0.01836353654248847,0.01822766547815667,0.01814939531808098,0.0015700964981483108,0.0005904840201967285,-0.0005904840201967285,win,win
ai_005_005_cam_00_frame.0092,ai_005_005,local_point_rel,0.032915661577135324,0.03311194971735988,0.034866855413253815,0.037049881515226195,-0.0019511938361184908,0.032915661577135324,0.034351338765450885,0.035086743866226504,0.0362797367519566,-0.0021710822890911793,0.00021988845297268855,-0.00021988845297268855,loss,loss
ai_006_007_cam_00_frame.0066,ai_006_007,local_point_rel,0.024187277381618816,0.02222796084566249,0.019884210752530232,0.020180449355393648,0.0043030666290885845,0.024187277381618816,0.020057676618711814,0.01965448150359508,0.021882666249035135,0.004532795878023736,-0.0002297292489351517,0.0002297292489351517,win,win
ai_007_001_cam_00_frame.0042,ai_007_001,local_point_rel,0.022632829506288876,0.020723653957247734,0.01964123271913691,0.021959646096961064,0.0029915967871519643,0.022632829506288876,0.019071941856633533,0.01700852946801619,0.017667221074754543,0.005624300038272686,-0.0026327032511207216,0.0026327032511207216,win,win
ai_007_001_cam_01_frame.0016,ai_007_001,local_point_rel,0.036709463534255825,0.03475005997137891,0.03415354072219796,0.03502153936359617,0.0025559228120578675,0.036709463534255825,0.03295136594937907,0.03201997807870308,0.03414006344974041,0.0046894854555527415,-0.002133562643494874,0.002133562643494874,win,win
ai_007_001_cam_01_frame.0091,ai_007_001,local_point_rel,0.0364351028110832,0.0318684468511492,0.026631326414644718,0.028675324749201536,0.00980377639643848,0.0364351028110832,0.03084052144549787,0.02598195255268365,0.027870664140209556,0.010453150258399546,-0.0006493738619610667,0.0006493738619610667,win,win
ai_009_007_cam_00_frame.0066,ai_009_007,local_point_rel,0.04374373952547709,0.04205810775359472,0.04088363951692978,0.04029942583292723,0.002860100008547306,0.04374373952547709,0.041306846464673676,0.04059766264011463,0.041340421264370285,0.0031460768853624616,-0.0002859768768151555,0.0002859768768151555,win,win
ai_009_009_cam_00_frame.0040,ai_009_009,local_point_rel,0.03300833748653531,0.027985276747494937,0.03177434373646974,0.04894821438938379,0.0012339937500655679,0.03300833748653531,0.029522590804845095,0.02689257450401783,0.03117856401950121,0.006115762982517481,-0.004881769232451913,0.004881769232451913,win,win
ai_010_007_cam_00_frame.0015,ai_010_007,local_point_rel,0.012224398812072145,0.011311701473055614,0.011357927358605795,0.012912211887952354,0.0008664714534663501,0.012224398812072145,0.011290220621352395,0.011926837226686379,0.013682362520032458,0.0002975615853857659,0.0005689098680805842,-0.0005689098680805842,win,win
ai_010_007_cam_00_frame.0089,ai_010_007,local_point_rel,0.022137074265629053,0.020292187109589577,0.017960856202989817,0.018298045179108158,0.0041762180626392365,0.022137074265629053,0.01930004812311381,0.0178595008328557,0.01912382891168818,0.004277573432773352,-0.00010135537013411522,0.00010135537013411522,win,win
ai_012_005_cam_00_frame.0064,ai_012_005,local_point_rel,0.028981683775782585,0.026985449716448784,0.024352550506591797,0.023246603086590767,0.004629133269190788,0.028981683775782585,0.023006347939372063,0.02675790712237358,0.035900846123695374,0.002223776653409004,0.002405356615781784,-0.002405356615781784,win,win
ai_015_001_cam_00_frame.0039,ai_015_001,local_point_rel,0.02582037557537357,0.02287865123556306,0.01868709708408763,0.018077147503693897,0.007133278491285942,0.02582037557537357,0.019326670638596017,0.019438172768180568,0.021626522842173774,0.006382202807193003,0.0007510756840929389,-0.0007510756840929389,win,win
ai_015_004_cam_00_frame.0013,ai_015_004,local_point_rel,0.00838626648432442,0.007722672623848277,0.007733832130075565,0.008721792438466634,0.0006524343542488554,0.00838626648432442,0.007201478866461132,0.008274660794995725,0.010262141519758319,0.00011160568932869555,0.0005408286649201599,-0.0005408286649201599,win,win
ai_015_004_cam_00_frame.0088,ai_015_004,local_point_rel,0.08645442873239517,0.08641035109758377,0.08994235843420029,0.0945347249507904,-0.0034879297018051147,0.08645442873239517,0.07987689226865768,0.07134450972080231,0.06604378670454025,0.015109919011592865,-0.01859784871339798,0.01859784871339798,loss,win
ai_016_001_cam_01_frame.0062,ai_016_001,local_point_rel,0.017948937602341175,0.016683124005794525,0.01712181729574998,0.018883656710386276,0.000827120306591194,0.017948937602341175,0.01719440333545208,0.018865163438022137,0.020573355878392856,-0.0009162258356809616,0.0017433461422721556,-0.0017433461422721556,win,loss
ai_016_004_cam_00_frame.0037,ai_016_004,local_point_rel,0.03226827550679445,0.030852352268993855,0.03245313372462988,0.040548648685216904,-0.00018485821783542633,0.03226827550679445,0.029074907302856445,0.030174648389220238,0.03600877895951271,0.002093627117574215,-0.0022784853354096413,0.0022784853354096413,loss,win
ai_017_007_cam_00_frame.0011,ai_017_007,local_point_rel,0.02881925302790478,0.026081804826389998,0.023697105702012777,0.024839342571794987,0.005122147325892001,0.02881925302790478,0.025219414907041937,0.0236466345959343,0.026305818464607,0.005172618431970477,-5.0471106078475714e-05,5.0471106078475714e-05,win,win
ai_017_007_cam_00_frame.0086,ai_017_007,local_point_rel,0.03104362264275551,0.027753028087317944,0.023346306988969445,0.022256575990468264,0.007697315653786063,0.03104362264275551,0.029982824809849262,0.024414120707660913,0.022847683867439628,0.006629501935094595,0.0010678137186914682,-0.0010678137186914682,win,win
ai_017_007_cam_01_frame.0061,ai_017_007,local_point_rel,0.025165082696317273,0.023301500763574786,0.022444339384409515,0.024226859550584446,0.0027207433119077577,0.025165082696317273,0.021512110505930403,0.022248722782189197,0.023596022786064583,0.0029163599141280756,-0.0001956166022203179,0.0001956166022203179,win,win
ai_018_005_cam_00_frame.0035,ai_018_005,local_point_rel,0.027912321567003216,0.027555428744692887,0.027938916597382298,0.029305454809218645,-2.659503037908198e-05,0.027912321567003216,0.02740784050963287,0.027620884756158506,0.028609740514574305,0.0002914368108447099,-0.0003180318412237919,0.0003180318412237919,loss,win
ai_018_005_cam_01_frame.0010,ai_018_005,local_point_rel,0.01175063755363226,0.010308265752558197,0.00798736432833331,0.006948959681072405,0.003763273225298949,0.01175063755363226,0.008238123264163733,0.007090262220507222,0.009233151994911688,0.0046603753331250376,-0.0008971021078260887,0.0008971021078260887,win,win
ai_018_005_cam_01_frame.0084,ai_018_005,local_point_rel,0.028774437494575977,0.028770248114597052,0.03050435706973076,0.033780020370613784,-0.0017299195751547813,0.028774437494575977,0.028635465947445482,0.028886742133181542,0.029579042922705412,-0.00011230463860556483,-0.0016176149365492165,0.0016176149365492165,loss,loss
ai_019_008_cam_00_frame.0059,ai_019_008,local_point_rel,0.03451609145849943,0.033489173743873835,0.03447074955329299,0.037357776425778866,4.534190520644188e-05,0.03451609145849943,0.033108732663095,0.036871116841211915,0.04231866355985403,-0.0023550253827124834,0.0024003672879189253,-0.0024003672879189253,win,loss
ai_022_010_cam_00_frame.0034,ai_022_010,local_point_rel,0.04215611459221691,0.04034086887259036,0.03887134732212871,0.03697043773718178,0.003284767270088196,0.04215611459221691,0.04186250932980329,0.03691195440478623,0.03560845926403999,0.00524416018743068,-0.001959392917342484,0.001959392917342484,win,win
ai_023_003_cam_00_frame.0008,ai_023_003,local_point_rel,0.013977945316582918,0.01309275021776557,0.011311848182231188,0.010419209254905581,0.0026660971343517303,0.013977945316582918,0.010368359973654151,0.008140003425069153,0.009162226459011436,0.005837941891513765,-0.0031718447571620345,0.0031718447571620345,win,win
ai_023_003_cam_00_frame.0083,ai_023_003,local_point_rel,0.004607952083460987,0.0036056075477972627,0.0032666303450241685,0.004438217496499419,0.0013413217384368181,0.004607952083460987,0.002583101741038263,0.0029199073323979974,0.0035083037801086903,0.0016880447510629892,-0.0003467230126261711,0.0003467230126261711,win,win
ai_023_003_cam_01_frame.0057,ai_023_003,local_point_rel,0.008880517135063807,0.008205392475550374,0.00780092622153461,0.00817434691513578,0.0010795909135291968,0.008880517135063807,0.006833208336805304,0.007710784828911225,0.00907778685602049,0.0011697323061525813,-9.01413926233845e-05,9.01413926233845e-05,win,win
ai_024_012_cam_00_frame.0032,ai_024_012,local_point_rel,0.023345815198909905,0.022597073305708665,0.021696683860176966,0.02156534677164422,0.0016491313387329391,0.023345815198909905,0.02166510121120761,0.021343996489627495,0.021289977012202144,0.0020018187092824095,-0.0003526873705494704,0.0003526873705494704,win,win
ai_024_013_cam_00_frame.0007,ai_024_013,local_point_rel,0.01910517814879616,0.01708774237583081,0.015099989017471671,0.01636861388882001,0.004005189131324489,0.01910517814879616,0.014493931472922364,0.01442413319212695,0.017079460124174755,0.00468104495666921,-0.0006758558253447209,0.0006758558253447209,win,win
ai_024_013_cam_00_frame.0081,ai_024_013,local_point_rel,0.016467992682009935,0.01410929225385189,0.013124482426792383,0.01705499030649662,0.003343510255217553,0.016467992682009935,0.01311919605359435,0.01403188519179821,0.01583040812984109,0.0024361074902117252,0.0009074027650058276,-0.0009074027650058276,win,win
ai_028_008_cam_00_frame.0056,ai_028_008,local_point_rel,0.04102051069882388,0.03554438042920083,0.03326595495066916,0.032832819949059434,0.007754555748154715,0.04102051069882388,0.035386723543827735,0.03223772420703123,0.0305653617833741,0.008782786491792649,-0.001028230743637934,0.001028230743637934,win,win
ai_030_008_cam_01_frame.0005,ai_030_008,local_point_rel,0.02854638930875808,0.02653613725366692,0.023932398840164144,0.023588142280156415,0.004613990468593936,0.02854638930875808,0.021667398667583864,0.021268486219923943,0.022638166323304176,0.007277903088834137,-0.0026639126202402004,0.0026639126202402004,win,win
ai_031_004_cam_00_frame.0047,ai_031_004,local_point_rel,0.05535075720399618,0.05324281824545728,0.05392427980485889,0.05759913194924593,0.001426477399137288,0.05535075720399618,0.05302108410331938,0.05316815949562523,0.054992834830449686,0.0021825977083709536,-0.0007561203092336655,0.0007561203092336655,win,win
ai_031_010_cam_00_frame.0022,ai_031_010,local_point_rel,0.04160992844845168,0.03891284199198708,0.035810933288303204,0.035006562116905116,0.005798995160148479,0.04160992844845168,0.03823388976161368,0.03553482024290133,0.035877233909559436,0.00607510820555035,-0.0002761130454018712,0.0002761130454018712,win,win
ai_031_010_cam_00_frame.0096,ai_031_010,local_point_rel,0.045659038983285424,0.04451039507985115,0.045740448962897064,0.04816083554178476,-8.140997961163937e-05,0.045659038983285424,0.04605741137638688,0.04762223307043314,0.05162462964653969,-0.001963194087147714,0.0018817841075360747,-0.0018817841075360747,loss,loss
ai_032_007_cam_00_frame.0071,ai_032_007,local_point_rel,0.019957995397577945,0.019628002663682167,0.02225543367431352,0.02580714409582709,-0.0022974382767355743,0.019957995397577945,0.01983370288814369,0.020394297390195885,0.02163025668185008,-0.0004363019926179393,-0.001861136284117635,0.001861136284117635,loss,loss
ai_035_003_cam_00_frame.0045,ai_035_003,local_point_rel,0.02662488321463267,0.022814569373925526,0.01797399576753378,0.014517939339081446,0.008650887447098892,0.02662488321463267,0.018636201818784077,0.013898447621613741,0.015195767395198345,0.01272643559301893,-0.004075548145920038,0.004075548145920038,win,win
ai_035_004_cam_00_frame.0020,ai_035_004,local_point_rel,0.023710310459136963,0.016066805459558964,0.006554655497893691,0.014763022074475884,0.017155654961243272,0.023710310459136963,0.016286056488752365,0.00606430321931839,0.008490723907016218,0.017646007239818573,-0.0004903522785753012,0.0004903522785753012,win,win
